stop_id,stop_id_stepp,stop_code,stop_name,stop_desc,stop_remarks,stop_lat,stop_lon,zone_shift,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,entrance_restriction,exit_restriction,slot,signalling,shelter,bench,network_map,schedule,real_time_information,tariff,preservation_state,equipment,observations,region,municipality
100319,0,100319,RUA DAS OLIVEIRAS 374,,,38.679639,-8.933177,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100320,0,100320,RUA DAS OLIVEIRAS 374,,,38.679547,-8.933271,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100321,0,100321,ALTO ESTANQUEIRO (EN 5) X R VITÓRIA,,,38.681965,-8.932322,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100322,0,100322,ALTO ESTANQUEIRO (EN 5) X R VITÓRIA,,,38.68188,-8.931244,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100323,0,100323,ALTO ESTANQUEIRO (EN 5) Bº BOA ESPERANÇA,,,38.682906,-8.935479,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100324,0,100324,ALTO ESTANQUEIRO (EN 5) Bº BOA ESPERANÇA,,,38.682973,-8.935192,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100325,0,100325,ALTO ESTANQUEIRO (EN5) X R VINTE MAIO,,,38.683866,-8.93907,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100326,0,100326,ALTO ESTANQUEIRO (EN5) X R VINTE MAIO,,,38.684066,-8.939009,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100327,0,100327,AFONSOEIRO (R MOÇAMBIQUE 32),,,38.698152,-8.95202,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100328,0,100328,AFONSOEIRO (R MOÇAMBIQUE 32),,,38.698342,-8.952073,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100331,0,100331,AFONSOEIRO (R PEDRO NUNES 400),,,38.70365,-8.953914,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100332,0,100332,AFONSOEIRO (R PEDRO NUNES 400),,,38.703814,-8.953949,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100333,0,100333,AFONSOEIRO (AL ZECA AFONSO) IGREJA,,,38.700735,-8.952251,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100335,0,100335,MONTIJO (EN4) SAIDA PASSAGEM DESNIVELADA,,,38.706865,-8.943046,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100336,0,100336,MONTIJO (EN4) SAIDA PASSAGEM DESNIVELADA,,,38.707004,-8.943435,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100337,0,100337,ATALAIA (EN 4) X (ESTR DA FIGUEIRA),,,38.706906,-8.934488,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100338,0,100338,ATALAIA (EN 4) X (ESTR DA FIGUEIRA),,,38.707006,-8.934441,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100339,0,100339,Estrada Nacional 4 (X) Rua das Forças Armadas,,,38.706844,-8.928636,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100340,0,100340,ATALAIA (EN 4) ROTUNDA PROVIMI,,,38.70698,-8.928684,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100341,0,100341,EN 119 (DEPOIS VIADUTO AE A12),,,38.723772,-8.972905,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100343,0,100343,EN 119 (QTA CANDEIAS),,,38.720385,-8.973,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100344,0,100344,EN 119 (QTA CANDEIAS),,,38.720475,-8.972882,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100345,0,100345,EN 119 (ANTES VIADUTO AE A12),,,38.723672,-8.972708,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100347,0,100347,MONTIJO (ESTR CIRCULAR) SUPERMERCADO,,,38.711315,-8.989071,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100348,0,100348,MONTIJO (ESTR CIRCULAR) SUPERMERCADO,,,38.711091,-8.98898,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100349,0,100349,Rua Mártires do Tarrafal 215,,,38.710352,-8.984914,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100351,0,100351,MONTIJO(R MART TARRAFAL)ESC PEDRO VARELA,,,38.710775,-8.985573,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100353,0,100353,ALTO ESTANQUEIRO (Bº BOA ESPERANÇA43),,,38.680372,-8.93922,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100354,0,100354,ALTO ESTANQUEIRO (Bº BOA ESPERANÇA43),,,38.680628,-8.939264,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100355,0,100355,ALTO ESTANQUEIRO (ESC PRIMÁRIA),,,38.67952,-8.928561,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100356,0,100356,ALTO ESTANQUEIRO (ESC PRIMÁRIA),,,38.679623,-8.928605,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100357,0,100357,ALTO ESTANQUEIRO (RUA DA VINHA) ANTES BAIRRO DO MIRANDA,,,38.674985,-8.93298,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100358,0,100358,ALTO ESTANQUEIRO (RUA DA VINHA) ANTES BAIRRO DO MIRANDA,,,38.674888,-8.932966,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100359,0,100359,JARDIA(EN 252 X R JOSÉ QUENDERA MIRANDA),,,38.664546,-8.925925,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100361,0,100361,JARDIA (EN 252 X R PINHEIRO),,,38.661696,-8.923665,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100362,0,100362,Estrada Nacional 252 Frente (X) Estrada do Pinheiro,,,38.66178,-8.923588,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100363,0,100363,EN 252 (ECOPISTA),,,38.659165,-8.921777,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100364,0,100364,Estrada Nacional 252 (X) Estrada do Pinheiro,,,38.659572,-8.921945,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100365,0,100365,Estrada Nacional 252 (X) Rua Ventura,,,38.665817,-8.926753,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100367,0,100367,PEGÕES X(EN4 311),,,38.683335,-8.614046,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100368,0,100368,PEGÕES X(EN4 311),,,38.683453,-8.61402,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100369,0,100369,PEGÕES X EN 4 (SAIBREIRA),,,38.683487,-8.618798,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100370,0,100370,PEGÕES X EN 4 (SAIBREIRA),,,38.683671,-8.618345,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100371,0,100371,PEGÕES X EN 4 ( QTA MOREIRA),,,38.684335,-8.624705,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100372,0,100372,Estrada Nacional 4 (Frente Estufas),,,38.684382,-8.624079,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100373,0,100373,PEGÕES VELHOS (EN 4) ESTUFA FLORES,,,38.689096,-8.645792,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100374,0,100374,PEGÕES VELHOS (EN 4) ESTUFA FLORES,,,38.689202,-8.645801,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100375,0,100375,PEGÕES VELHOS (EN 4) CASAL FIGUEIRA,,,38.689182,-8.650616,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100376,0,100376,Estrada Nacional 4 76,,,38.689382,-8.650986,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100377,0,100377,PEGÕES VELHOS (EN4) FONTANÁRIO ANA REAL,,,38.688144,-8.658241,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100378,0,100378,PEGÕES VELHOS (EN4) FONTANÁRIO ANA REAL,,,38.688007,-8.658077,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100379,0,100379,PEGÕES VELHOS (EN 4) X FERNANDO PÓ,,,38.684639,-8.665768,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100381,0,100381,FIGUEIRAS (EN 4) X R HERÓIS ULTRAMAR,,,38.68409,-8.683733,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100382,0,100382,FIGUEIRAS (EN 4) X R HERÓIS ULTRAMAR,,,38.683904,-8.683273,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100383,0,100383,FIGUEIRAS (EN 4) MARCO 37,,,38.68348,-8.692437,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100384,0,100384,FIGUEIRAS (EN 4) MARCO 37,,,38.683339,-8.69161,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100385,0,100385,FOROS TRAPO (EM 533) X R VASCO SANTANA,,,38.697724,-8.725366,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100387,0,100387,ALDEIA NOVA AROEIRA (R ANT HORTA) X EM533,,,38.713729,-8.714535,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100389,0,100389,FOROS TRAPO (EM 533) X R VASCO SANTANA,,,38.697325,-8.725767,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100391,0,100391,FAIAS (EN 4) ESC PRIMÁRIA,,,38.690109,-8.746303,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100392,0,100392,FAIAS (EN 4) ESC PRIMÁRIA,,,38.690349,-8.746421,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100393,0,100393,CASA TIMÓTEO (EN 4) R DEOLINDA MARIA,,,38.691586,-8.755502,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100395,0,100395,FAIAS (N4)PARAGEM PEREIRAS (PST COMBUST),,,38.693673,-8.768563,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100397,0,100397,MONTIJO (R JOAQ ALMEIDA X R ALM GARRET,,,38.706966,-8.960601,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100398,0,100398,MONTIJO (R JOAQ ALMEIDA X R ALM GARRET,,,38.706853,-8.960561,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100399,0,100399,Avenida Garcia da Orta (Frente Supermercado),,,38.706832,-8.95767,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100401,0,100401,PEGÕES VELHOS (EN 4) X FERNANDO PÓ,,,38.684792,-8.664636,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100403,0,100403,CANHA (EM 533) FÁBRICA CORTIÇA,,,38.745768,-8.673261,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100405,0,100405,COLARES PERDIZES (EM 533) HERDADE,,,38.729946,-8.702469,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100407,0,100407,Rua de Cabo Verde Frente 56,,,38.69953,-8.953707,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100408,0,100408,Rua de Cabo Verde 46,,,38.699389,-8.953806,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100409,0,100409,JARDIA (RUA DAS ROLAS) BAIRRO MIRANDA,,,38.67389,-8.925137,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100410,0,100410,JARDIA (RUA DAS ROLAS) BAIRRO MIRANDA,,,38.673914,-8.92491,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100411,0,100411,PEGÕES VELHOS X AV 25 ABRIL (CORREIOS),,,38.683487,-8.66487,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100413,0,100413,CARREGUEIRA (EM 1024) (X) ACEIRO PRINCIPAL,,,38.654253,-8.943648,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
100415,0,100415,FONTE VACA NORTE (EM 1024),,,38.656824,-8.926388,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1507
150501,0,150501,R GLÓRIA - CORREIOS,,,38.569382,-9.038013,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1511
150589,0,150589,AVª LIBERDADE 1931 - ROTUNDA,,,38.558917,-9.05203,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1511
160001,0,160001,LOJA NOVA GÂMBIA (EN 10 X R GÂMBIA),,,38.56657,-8.773724,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160002,0,160002,Avenida António Sérgio (Frente CheSetubal),,,38.52277,-8.860303,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160003,0,160003,EN 10 X VALE ABRUNHEIRA KM 50,,,38.56218,-8.783794,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160004,0,160004,Avenida António Sérgio (CheSetubal),,,38.522635,-8.860837,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160005,0,160005,EN10 (R JOSÉ PEIXOTO 1) EST ALGERUZ,,,38.561009,-8.786496,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160007,0,160007,ALGERUZ (EN10) ANT EST ALGERUZ,,,38.559518,-8.78991,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160009,0,160009,EN 10 (MOVALPA) VALE ABRUNHEIRA,,,38.558165,-8.792992,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160011,0,160011,CACHOFARRA,,,38.513252,-8.860247,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160012,0,160012,CACHOFARRA,,,38.513302,-8.860179,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160013,0,160013,SETÚBAL (AV BELO HORIZONTE)Bº VILA MARIA,,,38.515149,-8.86437,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160014,0,160014,SETÚBAL (AV BELO HORIZONTE)Bº VILA MARIA,,,38.515223,-8.864169,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160015,0,160015,SETÚBAL (AV FRANCISCO FERNANDES) CÁRITAS,,,38.520328,-8.870237,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160016,0,160016,SETÚBAL (AV FRANCISCO FERNANDES) CÁRITAS,,,38.520432,-8.86996,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160017,0,160017,SETÚBAL (AV FRANCISCO FERNANDES) ESC,,,38.522115,-8.868699,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160018,0,160018,SETÚBAL (AV FRANCISCO FERNANDES) ESC,,,38.522018,-8.86854,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160019,0,160019,SETÚBAL (MERCADO 2 ABRIL),,,38.52364,-8.868338,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160020,0,160020,SETÚBAL (MERCADO 2 ABRIL),,,38.523618,-8.867942,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160021,0,160021,Rua Doutor Luís Teixeira de Macedo e Castro 49,,,38.529394,-8.87047,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160022,0,160022,SETÚBAL (R DR LUIS T MACEDO CASTRO 27),,,38.529584,-8.870359,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160023,0,160023,SETÚBAL (AV AFONSO ALBUQUERQUE 9),,,38.530212,-8.871629,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160024,0,160024,SETÚBAL (AV AFONSO ALBUQUERQUE 9),,,38.530065,-8.871417,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160025,0,160025,SETÚBAL (AV AFONSO ALBUQUERQUE 58),,,38.530177,-8.873881,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160026,0,160026,SETÚBAL (AV AFONSO ALBUQUERQUE 58),,,38.530057,-8.873638,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160027,0,160027,SETÚBAL (AV JOÃO II 6) ESC PINHEIRINHOS,,,38.530116,-8.878024,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160028,0,160028,Avenida Dom João II (Escola),,,38.529989,-8.877554,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160029,0,160029,Avenida Dom João II (Praça de Touros),,,38.529225,-8.881982,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160031,0,160031,SETÚBAL (PÇA TOUROS) HOSPITAL,,,38.529541,-8.881414,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160035,0,160035,SETÚBAL(AV BENTO JESUS CARAÇA 164),,,38.525791,-8.871286,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160037,0,160037,SETÚBAL (AV B J CARAÇA) IGREJA N S CONC,,,38.525556,-8.870781,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160041,0,160041,ESTEFANILHA ( 74),,,38.523469,-8.834714,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160042,0,160042,ESTEFANILHA ( 74),,,38.523563,-8.834542,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160043,0,160043,ALTO ESTEFANILHA (IPS),,,38.523497,-8.839303,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160044,0,160044,ALTO ESTEFANILHA (IPS),,,38.523719,-8.839456,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160045,0,160045,TANOEIRA X,,,38.524023,-8.844831,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160047,0,160047,BAIXA SANTAS (FÁB ALCATRÃO),,,38.523156,-8.847039,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160048,0,160048,BAIXA SANTAS (FÁB ALCATRÃO),,,38.523233,-8.846533,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160049,0,160049,Frente Escola Profissional de Setúbal,,,38.520889,-8.848197,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160050,0,160050,Escola Profissional de Setúbal,,,38.520662,-8.848111,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160051,0,160051,MANTEIGADAS,,,38.522661,-8.851059,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160053,0,160053,SETÚBAL (ESC SEC D MANUEL MARTINS),,,38.522838,-8.855979,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160054,0,160054,SETÚBAL (ESC SEC D MANUEL MARTINS),,,38.523077,-8.855665,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160055,0,160055,SETÚBAL (AV ANTÓNIO SÉRGIO 8),,,38.523545,-8.863136,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160056,0,160056,SETÚBAL (AV ANTÓNIO SÉRGIO 8),,,38.523649,-8.862869,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160057,0,160057,SETÚBAL (AV B JESUS CARAÇA) ESC LANCHOA,,,38.52555,-8.866488,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160059,0,160059,SETÚBAL (AV JAIME CORTESÃO 4),,,38.525214,-8.876556,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160060,0,160060,SETÚBAL (AV JAIME CORTESÃO 4),,,38.525125,-8.876164,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160061,0,160061,Avenida Jaime Cortesão 104,,,38.524779,-8.881876,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160062,0,160062,SETÚBAL (AV JAIME CORTESÃO) FARMÁCIA PT,,,38.524723,-8.88111,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160063,0,160063,SETÚBAL (AV JAIME CORTESÃO 146),,,38.52487,-8.884049,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160064,0,160064,Avenida Jaime Cortesão 148,,,38.524995,-8.884065,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160065,0,160065,SETÚBAL (AV BENTO GONÇ)CENTRO COMERCIAL,,,38.528087,-8.882955,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160066,0,160066,SETÚBAL (AV BENTO GONÇ)CENTRO COMERCIAL,,,38.528296,-8.882522,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160067,0,160067,Avenida dos Ciprestes (ITS) P1,,,38.529982,-8.885836,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160068,0,160068,Avenida dos Ciprestes (ITS) P2,,,38.529845,-8.885899,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160069,0,160069,SETÚBAL (AV BENTO JESUS CARAÇA 15),,,38.524845,-8.865651,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160072,0,160072,MANTEIGADAS,,,38.522469,-8.852049,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160073,0,160073,SETÚBAL (FERRO ENGOMAR) TERMINAL,,,38.54708,-8.899182,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160075,0,160075,SETÚBAL (AV RODRIGUES MANITO 201),,,38.543676,-8.896609,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160076,0,160076,SETÚBAL (AV RODRIGUES MANITO 201),,,38.543788,-8.896551,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160077,0,160077,SETÚBAL (AV RODRIGUES MANITO) IMTT,,,38.541002,-8.895505,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160078,0,160078,SETÚBAL (AV RODRIGUES MANITO) IMTT,,,38.541067,-8.895326,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160079,0,160079,SETÚBAL (AV RODRIGUES MANITO 113B),,,38.539379,-8.895063,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160080,0,160080,SETÚBAL (AV RODRIGUES MANITO 113B),,,38.53945,-8.894854,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160081,0,160081,SETÚBAL (AV MOÇAMBIQUE 68),,,38.538689,-8.894027,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160082,0,160082,SETÚBAL (AV MOÇAMBIQUE 68),,,38.538614,-8.89375,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160085,0,160085,SETÚBAL (AV ANGOLA 18),,,38.537461,-8.892403,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160087,0,160087,Avenida Doutor António Rodrigues Manito 69,,,38.535452,-8.893727,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160088,0,160088,Avenida Doutor António Rodrigues Manito (Farmácia),,,38.535327,-8.893541,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160089,0,160089,Frente Escola Secundária du Bocage,,,38.533746,-8.893149,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160090,0,160090,Escola Secundária du Bocage,,,38.534026,-8.893111,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160091,0,160091,SETÚBAL (R ANTÓNIO MANUEL GAMITO 17),,,38.533096,-8.889959,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160092,0,160092,SETÚBAL (R ANTÓNIO MANUEL GAMITO 17),,,38.532923,-8.889957,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160093,0,160093,SETÚBAL (AV INDEPENDÊNCIA COLÓNIAS) PAV,,,38.531404,-8.889676,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160095,0,160095,Avenida dos Ciprestes (ITS) P3,,,38.529872,-8.886131,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160097,0,160097,SETÚBAL (AV 22 DEZEMBRO 25),,,38.527695,-8.893135,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160099,0,160099,Avenida 22 de Dezembro Frente 74,,,38.526269,-8.893866,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160101,0,160101,SETÚBAL (AV LUISA TODI 137),,,38.522868,-8.892911,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160103,0,160103,Avenida Luisa Todi (Biblioteca),,,38.523202,-8.890126,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
160105,0,160105,Avenida 22 de Dezembro 52,,,38.52518,-8.89396,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1512
