block_id,agency_id,registration_date,available_seats,available_standing,typology,vclass,propulsion,emission,lowered_floor
ESC_DOM_ED42,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED43,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED44,43,20220601,24,9,1,2,2,6,0
ESC_DOM_ED45,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED46,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED47,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED48,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED49,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED5,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED50,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED51,43,20220601,24,9,1,2,2,6,0
ESC_DOM_ED52,43,20220601,45,30,3,3,2,6,1
ESC_DOM_ED53,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED54,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED55,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED56,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED57,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED58,43,20220601,24,9,1,2,2,6,0
ESC_DOM_ED59,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED6,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED60,43,20220601,24,9,1,2,2,6,0
ESC_DOM_ED61,43,20220601,24,9,1,2,2,6,0
ESC_DOM_ED62,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED63,43,20220601,45,30,3,3,2,6,1
ESC_DOM_ED64,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED65,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED66,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED67,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED68,43,20220601,24,9,1,2,2,6,0
ESC_DOM_ED69,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED7,43,20220601,38,50,3,2,8,6,1
ESC_DOM_ED70,43,20220601,24,9,1,2,2,6,0
ESC_DOM_ED71,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED72,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED73,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED74,43,20220601,24,9,1,2,2,6,0
ESC_DOM_ED75,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED76,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED77,43,20220601,24,9,1,2,2,6,0
ESC_DOM_ED78,43,20220601,24,9,1,2,2,6,0
ESC_DOM_ED79,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED8,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED80,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED81,43,20220601,38,50,3,2,8,6,1
ESC_DOM_ED82,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED83,43,20220601,24,9,1,2,2,6,0
ESC_DOM_ED84,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED85,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED86,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED87,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED88,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED89,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED9,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED90,43,20220601,24,9,1,2,2,6,0
ESC_DOM_ED91,43,20220601,24,9,1,2,2,6,0
ESC_DOM_ED92,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED93,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED94,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED95,43,20220601,24,9,1,2,2,6,0
ESC_DOM_ED96,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED97,43,20220601,39,55,3,2,2,6,1
ESC_DOM_ED98,43,20220601,24,9,1,2,2,6,0
ESC_DOM_ED99,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU1,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU10,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU100,43,20220601,45,30,3,3,2,6,1
ESC_DU_EU101,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU102,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU103,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU104,43,20220601,45,30,3,3,2,6,1
ESC_DU_EU105,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU106,43,20220601,38,50,3,2,8,6,1
ESC_DU_EU107,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU108,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU109,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU11,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU110,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU111,43,20220601,45,30,3,3,2,6,1
ESC_DU_EU112,43,20220601,38,50,3,2,8,6,1
ESC_DU_EU113,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU114,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU115,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU116,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU117,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU118,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU119,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU12,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU120,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU121,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU122,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU123,43,20220601,45,30,3,3,2,6,1
ESC_DU_EU124,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU125,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU126,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU127,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU128,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU129,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU13,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU130,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU131,43,20220601,38,50,3,2,8,6,1
ESC_DU_EU132,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU133,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU134,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU135,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU136,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU137,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU138,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU139,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU14,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU140,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU141,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU142,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU143,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU144,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU145,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU146,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU147,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU148,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU149,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU15,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU150,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU151,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU152,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU153,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU154,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU155,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU156,43,20220601,45,30,3,3,2,6,1
ESC_DU_EU157,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU158,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU159,43,20220601,45,30,3,3,2,6,1
ESC_DU_EU16,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU160,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU161,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU162,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU163,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU164,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU165,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU166,43,20220601,38,50,3,2,8,6,1
ESC_DU_EU167,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU168,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU169,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU17,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU170,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU171,43,20220601,45,30,3,3,2,6,1
ESC_DU_EU172,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU173,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU174,43,20220601,38,50,3,2,8,6,1
ESC_DU_EU175,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU176,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU177,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU178,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU179,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU18,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU180,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU181,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU182,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU183,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU184,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU185,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU186,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU187,43,20220601,38,50,3,2,8,6,1
ESC_DU_EU188,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU189,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU19,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU190,43,20220601,45,30,3,3,2,6,1
ESC_DU_EU191,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU192,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU193,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU194,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU195,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU196,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU197,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU198,43,20220601,45,30,3,3,2,6,1
ESC_DU_EU199,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU2,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU20,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU200,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU201,43,20220601,38,50,3,2,8,6,1
ESC_DU_EU202,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU203,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU204,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU205,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU206,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU207,43,20220601,45,30,3,3,2,6,1
ESC_DU_EU208,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU209,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU21,43,20220601,45,30,3,3,2,6,1
ESC_DU_EU210,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU211,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU212,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU213,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU214,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU215,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU216,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU217,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU218,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU219,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU22,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU220,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU221,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU222,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU223,43,20220601,45,30,3,3,2,6,1
ESC_DU_EU224,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU225,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU226,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU227,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU228,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU229,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU23,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU230,43,20220601,45,30,3,3,2,6,1
ESC_DU_EU231,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU232,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU233,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU234,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU235,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU236,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU237,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU238,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU239,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU24,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU240,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU241,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU242,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU243,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU244,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU245,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU246,43,20220601,45,30,3,3,2,6,1
ESC_DU_EU247,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU248,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU249,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU25,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU250,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU251,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU252,43,20220601,45,30,3,3,2,6,1
ESC_DU_EU253,43,20220601,45,30,3,3,2,6,1
ESC_DU_EU254,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU255,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU256,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU257,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU258,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU259,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU26,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU260,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU261,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU262,43,20220601,45,30,3,3,2,6,1
ESC_DU_EU263,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU264,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU265,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU266,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU267,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU268,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU269,43,20220601,38,50,3,2,8,6,1
ESC_DU_EU27,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU270,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU271,43,20220601,45,30,3,3,2,6,1
ESC_DU_EU272,43,20220601,45,30,3,3,2,6,1
ESC_DU_EU273,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU274,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU275,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU276,43,20220601,38,50,3,2,8,6,1
ESC_DU_EU277,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU278,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU279,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU28,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU280,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU281,43,20220601,45,30,3,3,2,6,1
ESC_DU_EU282,43,20220601,38,50,3,2,8,6,1
ESC_DU_EU283,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU284,43,20220601,38,50,3,2,8,6,1
ESC_DU_EU285,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU286,43,20220601,38,50,3,2,8,6,1
ESC_DU_EU287,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU288,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU289,43,20220601,45,30,3,3,2,6,1
ESC_DU_EU29,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU290,43,20220601,45,30,3,3,2,6,1
ESC_DU_EU291,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU292,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU293,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU3,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU30,43,20220601,38,50,3,2,8,6,1
ESC_DU_EU31,43,20220601,45,30,3,3,2,6,1
ESC_DU_EU32,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU33,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU34,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU35,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU36,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU37,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU38,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU39,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU4,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU40,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU41,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU42,43,20220601,45,30,3,3,2,6,1
ESC_DU_EU43,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU44,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU45,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU46,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU47,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU48,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU49,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU5,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU50,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU51,43,20220601,45,30,3,3,2,6,1
ESC_DU_EU52,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU53,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU54,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU55,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU56,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU57,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU58,43,20220601,38,50,3,2,8,6,1
ESC_DU_EU59,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU6,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU60,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU61,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU62,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU63,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU64,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU65,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU66,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU67,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU68,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU69,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU7,43,20220601,38,50,3,2,8,6,1
ESC_DU_EU70,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU71,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU72,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU73,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU74,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU75,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU76,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU77,43,20220601,38,50,3,2,8,6,1
ESC_DU_EU78,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU79,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU8,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU80,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU81,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU82,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU83,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU84,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU85,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU86,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU87,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU88,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU89,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU9,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU90,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU91,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU92,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU93,43,20220601,24,9,1,2,2,6,0
ESC_DU_EU94,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU95,43,20220601,45,30,3,3,2,6,1
ESC_DU_EU96,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU97,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU98,43,20220601,39,55,3,2,2,6,1
ESC_DU_EU99,43,20220601,39,55,3,2,2,6,1
ESC_SAB_ES11,43,20220601,39,55,3,2,2,6,1
ESC_SAB_ES110,43,20220601,39,55,3,2,2,6,1
ESC_SAB_ES1100,43,20220601,39,55,3,2,2,6,1
ESC_SAB_ES1101,43,20220601,39,55,3,2,2,6,1
ESC_SAB_ES1102,43,20220601,39,55,3,2,2,6,1
ESC_SAB_ES1103,43,20220601,39,55,3,2,2,6,1
ESC_SAB_ES1104,43,20220601,39,55,3,2,2,6,1
ESC_SAB_ES1105,43,20220601,39,55,3,2,2,6,1
ESC_SAB_ES1106,43,20220601,39,55,3,2,2,6,1
ESC_SAB_ES1107,43,20220601,39,55,3,2,2,6,1
ESC_SAB_ES1108,43,20220601,39,55,3,2,2,6,1
ESC_SAB_ES1109,43,20220601,24,9,1,2,2,6,0
ESC_SAB_ES111,43,20220601,39,55,3,2,2,6,1
ESC_SAB_ES1110,43,20220601,38,50,3,2,8,6,1
ESC_SAB_ES1111,43,20220601,24,9,1,2,2,6,0
ESC_SAB_ES1112,43,20220601,39,55,3,2,2,6,1
ESC_SAB_ES1113,43,20220601,24,9,1,2,2,6,0
ESC_SAB_ES1114,43,20220601,39,55,3,2,2,6,1
ESC_SAB_ES1115,43,20220601,24,9,1,2,2,6,0
ESC_SAB_ES1116,43,20220601,39,55,3,2,2,6,1
ESC_SAB_ES1117,43,20220601,39,55,3,2,2,6,1
ESC_SAB_ES1118,43,20220601,24,9,1,2,2,6,0
ESC_SAB_ES1119,43,20220601,39,55,3,2,2,6,1
ESC_SAB_ES112,43,20220601,39,55,3,2,2,6,1
ESC_SAB_ES1120,43,20220601,39,55,3,2,2,6,1
